ID,20S20R1,7S7R100,9S9R100,3S3R100,21S21R1,22S22R1,8S8R100,6S6R100,2S2R100,5S5R100,16S16R1,17S17R1,1S1R100,15S15R1,18S18R1,19S19R1,14S14R1,11S11R1,4S4R100,10S10R1,12S12R1,13S13R1
Thioalkalivibrio sp. ALJ3,8.0,0.0,3.0,1.0,0.0,1.0,3.0,1.0,3.0,3.0,1.0,3.0,1.0,0.0,2.0,2.0,0.0,5.0,0.0,3.0,0.0,0.0
Thioalkalivibrio sp. ALJ6,1.0,3.0,1.0,5.0,2.0,3.0,1.0,4.0,4.0,3.0,2.0,0.0,1.0,1.0,4.0,4.0,7.0,7.0,4.0,6.0,0.0,6.0
Thioalkalivibrio sp. ALJ7,1.0,2.0,1.0,1.0,1.0,3.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,1.0,1.0,3.0,3.0,1.0,0.0,1.0,0.0,8.0
Thioalkalivibrio sp. ALJ8,1.0,1.0,0.0,1.0,4.0,3.0,1.0,2.0,4.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,3.0,1.0,2.0,1.0,1.0,3.0
Thioalkalivibrio sp. ALJ9,3.0,0.0,2.0,0.0,1.0,0.0,2.0,0.0,0.0,2.0,0.0,5.0,2.0,1.0,3.0,4.0,1.0,0.0,2.0,0.0,3.0,0.0
Thioalkalivibrio sp. ALJT,27.0,34.0,11.0,25.0,43.0,49.0,22.0,16.0,32.0,20.0,31.0,31.0,8.0,14.0,19.0,22.0,15.0,88.0,5.0,47.0,7.0,18.0
Thioalkalivibrio sp. ALM2T,6.0,10.0,8.0,10.0,7.0,27.0,5.0,4.0,21.0,0.0,4.0,5.0,7.0,3.0,10.0,8.0,6.0,31.0,2.0,11.0,5.0,17.0
Thioalkalivibrio sp. ALMg11,31.0,13.0,16.0,8.0,38.0,29.0,16.0,6.0,26.0,6.0,12.0,9.0,5.0,10.0,18.0,7.0,22.0,26.0,9.0,40.0,15.0,22.0
Thioalkalivibrio sp. ALMg13-2,4.0,1.0,8.0,1.0,4.0,28.0,1.0,4.0,3.0,8.0,6.0,7.0,4.0,5.0,4.0,5.0,6.0,12.0,4.0,12.0,3.0,9.0
Thioalkalivibrio sp. ALMg2,9.0,6.0,3.0,2.0,3.0,5.0,3.0,4.0,3.0,1.0,11.0,1.0,5.0,6.0,6.0,2.0,2.0,7.0,0.0,2.0,1.0,5.0
Thioalkalivibrio sp. ALMg3,2.0,1.0,3.0,2.0,4.0,0.0,1.0,6.0,2.0,3.0,1.0,0.0,3.0,3.0,3.0,3.0,5.0,5.0,3.0,4.0,0.0,1.0
Thioalkalivibrio sp. ALMg9,3.0,1.0,9.0,5.0,25.0,17.0,0.0,3.0,11.0,1.0,4.0,2.0,2.0,10.0,17.0,1.0,4.0,8.0,4.0,29.0,1.0,7.0
Thioalkalivibrio sp. ALR17-21,0.0,5.0,3.0,4.0,1.0,8.0,5.0,0.0,8.0,9.0,7.0,6.0,1.0,5.0,6.0,3.0,1.0,10.0,2.0,9.0,1.0,5.0
Thioalkalivibrio sp. ALRh,3.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,0.0,0.0
Thioalkalivibrio sp. ALSr1,33.0,48.0,17.0,28.0,48.0,77.0,19.0,17.0,43.0,9.0,31.0,31.0,4.0,14.0,14.0,25.0,32.0,70.0,15.0,51.0,15.0,30.0
Thioalkalivibrio sp. ALgr1,1.0,0.0,6.0,1.0,2.0,2.0,2.0,3.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,2.0,6.0,2.0,1.0,1.0,0.0,3.0
Thioalkalivibrio sp. ALgr3,15.0,8.0,5.0,10.0,4.0,5.0,3.0,15.0,8.0,6.0,7.0,7.0,7.0,4.0,3.0,4.0,6.0,12.0,2.0,7.0,3.0,8.0
Thioalkalivibrio sp. ARh3,5.0,5.0,13.0,7.0,14.0,34.0,2.0,4.0,29.0,3.0,16.0,2.0,0.0,0.0,3.0,2.0,2.0,23.0,1.0,5.0,5.0,12.0
Thioalkalivibrio sp. HK1,55.0,88.0,35.0,42.0,147.0,179.0,24.0,20.0,167.0,17.0,82.0,21.0,29.0,19.0,40.0,41.0,42.0,454.0,18.0,180.0,10.0,39.0
Thioalkalivibrio sp. HL-Eb18,2.0,2.0,7.0,2.0,12.0,9.0,2.0,3.0,4.0,4.0,1.0,5.0,3.0,3.0,5.0,7.0,5.0,5.0,3.0,3.0,4.0,5.0
Thioalkalivibrio sp. K90mix,6.0,10.0,2.0,3.0,4.0,7.0,26.0,6.0,12.0,3.0,8.0,43.0,4.0,5.0,0.0,6.0,3.0,72.0,1.0,6.0,10.0,14.0
Thioalkalivibrio sulfidiphilus,236.0,193.0,127.0,151.0,335.0,427.0,119.0,129.0,335.0,112.0,209.0,137.0,139.0,110.0,212.0,165.0,175.0,597.0,109.0,391.0,62.0,206.0
Thioalkalivibrio thiocyanodenitrificans,125.0,108.0,105.0,58.0,199.0,206.0,26.0,48.0,169.0,73.0,161.0,77.0,61.0,39.0,122.0,55.0,104.0,379.0,75.0,246.0,47.0,113.0
Thioalkalivibrio versutus,14.0,7.0,5.0,9.0,5.0,1.0,9.0,5.0,7.0,8.0,13.0,8.0,3.0,9.0,14.0,5.0,1.0,9.0,4.0,10.0,9.0,12.0
uncultured Thioalkalivibrio sp.,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Thiohalomonas denitrificans,160.0,162.0,121.0,102.0,372.0,344.0,52.0,80.0,257.0,86.0,176.0,72.0,116.0,59.0,146.0,82.0,129.0,538.0,88.0,428.0,50.0,120.0
Thiohalospira halophila,99.0,99.0,58.0,53.0,247.0,215.0,35.0,60.0,176.0,45.0,126.0,82.0,73.0,45.0,79.0,67.0,88.0,284.0,41.0,215.0,81.0,108.0
Thiorhodospira sibirica,210.0,157.0,86.0,134.0,179.0,277.0,106.0,121.0,210.0,113.0,129.0,183.0,147.0,94.0,137.0,118.0,212.0,408.0,106.0,273.0,117.0,137.0
Halothiobacillus neapolitanus,240.0,167.0,109.0,160.0,301.0,163.0,146.0,157.0,93.0,228.0,142.0,163.0,300.0,253.0,225.0,162.0,229.0,322.0,189.0,279.0,178.0,160.0
Halothiobacillus sp. HL27,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Halothiobacillus sp. LS2,184.0,106.0,83.0,92.0,252.0,182.0,75.0,74.0,169.0,105.0,129.0,113.0,113.0,73.0,149.0,119.0,140.0,325.0,89.0,236.0,59.0,109.0
uncultured Halothiobacillus sp.,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chromatiales bacterium (ex Bugula neritina AB1),107.0,156.0,65.0,90.0,538.0,530.0,34.0,59.0,295.0,64.0,184.0,43.0,57.0,51.0,88.0,76.0,101.0,631.0,67.0,779.0,46.0,128.0
Chromatiales bacterium RIFOXYA1_FULL_46_5,16799.0,17704.0,15699.0,20238.0,1906.0,1324.0,336.0,22594.0,3847.0,5408.0,4313.0,1834.0,9953.0,25432.0,8378.0,17612.0,3606.0,8664.0,5389.0,6952.0,2282.0,35063.0
Chromatiales bacterium USCg_Taylor,81.0,108.0,80.0,50.0,91.0,217.0,40.0,49.0,222.0,45.0,101.0,53.0,52.0,50.0,71.0,57.0,85.0,603.0,70.0,158.0,41.0,68.0
uncultured Chromatiales bacterium HF0200_41F04,181.0,111.0,263.0,112.0,34.0,34.0,114.0,123.0,26.0,94.0,55.0,152.0,37.0,114.0,112.0,96.0,181.0,95.0,119.0,132.0,71.0,145.0
Thioalkalispira microaerophila,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wenzhouxiangella marina,68.0,140.0,56.0,78.0,198.0,475.0,28.0,42.0,378.0,62.0,386.0,37.0,41.0,28.0,70.0,50.0,74.0,534.0,45.0,241.0,15.0,275.0
Woeseia oceani,90.0,248.0,152.0,97.0,520.0,577.0,37.0,104.0,598.0,61.0,314.0,34.0,50.0,50.0,83.0,58.0,54.0,1117.0,50.0,618.0,24.0,170.0
Budvicia aquatica,332.0,90.0,104.0,259.0,143.0,77.0,142.0,142.0,55.0,223.0,59.0,82.0,342.0,243.0,154.0,200.0,371.0,87.0,316.0,98.0,67.0,71.0
Leminorella grimontii,129.0,82.0,96.0,79.0,99.0,69.0,78.0,127.0,56.0,91.0,58.0,92.0,57.0,70.0,74.0,74.0,143.0,76.0,105.0,129.0,35.0,66.0
Leminorella richardii,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Pragia fontium,118.0,75.0,123.0,99.0,79.0,51.0,48.0,82.0,40.0,70.0,45.0,60.0,52.0,79.0,91.0,87.0,120.0,75.0,91.0,82.0,27.0,78.0
Atlantibacter hermannii,54.0,42.0,127.0,21.0,10.0,6.0,227.0,127.0,2.0,15.0,7.0,55.0,7.0,40.0,41.0,12.0,55.0,10.0,19.0,29.0,12.0,27.0
Atlantibacter subterranea,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Buttiauxella agrestis,82.0,44.0,229.0,67.0,34.0,21.0,232.0,146.0,16.0,93.0,19.0,213.0,52.0,125.0,55.0,65.0,94.0,53.0,174.0,64.0,54.0,44.0
Buttiauxella brennerae,42.0,39.0,138.0,54.0,17.0,15.0,110.0,56.0,15.0,55.0,13.0,108.0,33.0,60.0,39.0,46.0,47.0,18.0,91.0,41.0,24.0,30.0
Buttiauxella ferragutiae,74.0,48.0,157.0,42.0,37.0,21.0,119.0,104.0,25.0,54.0,21.0,154.0,31.0,75.0,54.0,46.0,68.0,47.0,100.0,33.0,33.0,27.0
Buttiauxella gaviniae,53.0,42.0,108.0,58.0,26.0,13.0,118.0,84.0,13.0,67.0,10.0,163.0,57.0,86.0,58.0,48.0,51.0,11.0,145.0,30.0,42.0,26.0
Buttiauxella noackiae,13.0,13.0,46.0,20.0,6.0,32.0,29.0,19.0,3.0,18.0,4.0,37.0,12.0,28.0,14.0,10.0,12.0,7.0,35.0,12.0,8.0,4.0
Blochmannia endosymbiont of Camponotus (Colobopsis) obliquus,1.0,3.0,0.0,5.0,7.0,9.0,4.0,10.0,7.0,3.0,9.0,1.0,4.0,4.0,0.0,3.0,0.0,19.0,3.0,9.0,0.0,7.0
Blochmannia endosymbiont of Polyrhachis (Hedomyrma) turneri,4.0,0.0,3.0,1.0,28.0,16.0,1.0,4.0,7.0,1.0,5.0,0.0,3.0,5.0,1.0,1.0,5.0,15.0,0.0,18.0,0.0,4.0
Candidatus Blochmannia castaneus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Candidatus Blochmannia chromaiodes,0.0,0.0,0.0,3.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,0.0,0.0,2.0,0.0,1.0,1.0
Candidatus Blochmannia festinatus,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Candidatus Blochmannia floridanus,9.0,3.0,4.0,7.0,6.0,10.0,0.0,4.0,21.0,0.0,3.0,0.0,5.0,4.0,1.0,1.0,3.0,13.0,5.0,13.0,1.0,2.0
Candidatus Blochmannia laevigatus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Candidatus Blochmannia nearcticus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Candidatus Blochmannia pennsylvanicus,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,9.0,0.0,2.0,0.0,0.0
Candidatus Blochmannia vafer,1.0,4.0,0.0,0.0,4.0,17.0,0.0,2.0,6.0,1.0,8.0,4.0,3.0,0.0,2.0,5.0,2.0,8.0,3.0,8.0,4.0,6.0
Candidatus Doolittlea endobia,12.0,8.0,4.0,10.0,16.0,6.0,1.0,5.0,10.0,6.0,0.0,12.0,0.0,37.0,0.0,2.0,8.0,9.0,7.0,14.0,0.0,4.0
Candidatus Gullanella endobia,5.0,7.0,7.0,7.0,5.0,5.0,4.0,13.0,4.0,6.0,11.0,2.0,1.0,6.0,7.0,5.0,6.0,11.0,4.0,3.0,0.0,15.0
Candidatus Hamiltonella defensa,111.0,79.0,100.0,80.0,116.0,84.0,46.0,99.0,69.0,56.0,46.0,116.0,39.0,82.0,77.0,97.0,89.0,108.0,81.0,119.0,66.0,104.0
Candidatus Hoaglandella endobia,14.0,10.0,22.0,9.0,11.0,13.0,10.0,18.0,8.0,16.0,2.0,21.0,3.0,18.0,9.0,14.0,10.0,16.0,33.0,19.0,3.0,10.0
Candidatus Ishikawaella capsulata,7.0,4.0,7.0,16.0,26.0,11.0,2.0,2.0,9.0,4.0,7.0,2.0,1.0,8.0,5.0,17.0,4.0,22.0,9.0,12.0,0.0,8.0
Candidatus Mikella endobia,1.0,1.0,0.0,1.0,1.0,4.0,0.0,0.0,4.0,1.0,1.0,1.0,0.0,2.0,0.0,2.0,3.0,3.0,4.0,2.0,0.0,0.0
Candidatus Moranella endobia,5.0,7.0,4.0,3.0,27.0,13.0,3.0,5.0,5.0,7.0,3.0,2.0,5.0,1.0,3.0,6.0,10.0,14.0,8.0,31.0,1.0,1.0
Candidatus Puchtella pedicinophila,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Candidatus Regiella insecticola,77.0,44.0,53.0,48.0,91.0,71.0,18.0,64.0,39.0,40.0,43.0,44.0,36.0,42.0,41.0,56.0,51.0,64.0,61.0,56.0,20.0,59.0
Candidatus Riesia pediculicola,1.0,1.0,1.0,2.0,8.0,8.0,0.0,2.0,7.0,2.0,4.0,3.0,1.0,2.0,2.0,5.0,3.0,9.0,8.0,6.0,3.0,2.0
Candidatus Riesia pediculischaeffi,3.0,19.0,22.0,11.0,3.0,13.0,3.0,5.0,8.0,0.0,7.0,7.0,1.0,16.0,8.0,16.0,5.0,11.0,9.0,6.0,1.0,16.0
Candidatus Riesia pthiripubis,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0
Candidatus Riesia sp. GBBU,0.0,3.0,1.0,1.0,8.0,7.0,0.0,4.0,9.0,4.0,2.0,6.0,2.0,6.0,0.0,2.0,4.0,16.0,2.0,10.0,0.0,1.0
Candidatus Rohrkolberia cinguli,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Candidatus Schneideria nysicola,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Candidatus Tachikawaea gelatinosa,5.0,6.0,1.0,1.0,11.0,10.0,2.0,3.0,11.0,4.0,5.0,4.0,4.0,10.0,6.0,23.0,6.0,19.0,6.0,17.0,3.0,7.0
Candidatus Westeberhardia cardiocondylae,3.0,4.0,1.0,2.0,3.0,4.0,0.0,0.0,6.0,0.0,2.0,4.0,2.0,2.0,0.0,1.0,4.0,10.0,3.0,2.0,0.0,4.0
Cedecea davisae,51.0,35.0,107.0,40.0,25.0,9.0,95.0,80.0,20.0,48.0,9.0,80.0,45.0,50.0,32.0,30.0,45.0,23.0,62.0,28.0,27.0,28.0
Cedecea neteri,46.0,52.0,108.0,52.0,39.0,22.0,101.0,84.0,25.0,62.0,21.0,207.0,49.0,109.0,43.0,38.0,60.0,43.0,83.0,45.0,38.0,45.0
Cedecea sp. NFIX57,22.0,23.0,15.0,7.0,8.0,9.0,28.0,13.0,4.0,6.0,11.0,36.0,14.0,25.0,5.0,10.0,8.0,26.0,15.0,18.0,7.0,8.0
Citrobacter amalonaticus,170.0,128.0,358.0,135.0,53.0,13.0,273.0,239.0,14.0,146.0,56.0,489.0,58.0,191.0,165.0,106.0,266.0,33.0,199.0,113.0,66.0,91.0
Citrobacter braakii,42.0,47.0,243.0,61.0,50.0,11.0,199.0,229.0,20.0,61.0,17.0,529.0,57.0,313.0,57.0,54.0,116.0,38.0,129.0,25.0,73.0,41.0
Citrobacter europaeus,10.0,16.0,26.0,12.0,3.0,0.0,48.0,37.0,0.0,13.0,1.0,55.0,4.0,43.0,11.0,0.0,17.0,0.0,30.0,7.0,28.0,6.0
Citrobacter farmeri,23.0,17.0,58.0,18.0,5.0,4.0,105.0,79.0,8.0,19.0,13.0,209.0,33.0,60.0,28.0,21.0,78.0,13.0,42.0,12.0,26.0,9.0
Citrobacter freundii,495.0,614.0,1460.0,547.0,241.0,127.0,1927.0,1442.0,88.0,504.0,150.0,2533.0,327.0,1468.0,530.0,555.0,980.0,145.0,847.0,370.0,655.0,393.0
Citrobacter gillenii,2.0,2.0,2.0,3.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,4.0,1.0,1.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Citrobacter koseri,61.0,60.0,207.0,48.0,17.0,20.0,299.0,180.0,27.0,54.0,23.0,371.0,55.0,226.0,46.0,56.0,115.0,17.0,96.0,35.0,76.0,34.0
Citrobacter pasteurii,12.0,9.0,57.0,9.0,20.0,3.0,81.0,64.0,1.0,18.0,2.0,104.0,10.0,47.0,19.0,11.0,21.0,3.0,35.0,17.0,12.0,8.0
Citrobacter rodentium,48.0,32.0,95.0,44.0,19.0,7.0,133.0,86.0,19.0,49.0,9.0,177.0,29.0,76.0,38.0,27.0,49.0,31.0,60.0,18.0,19.0,18.0
Citrobacter sedlakii,9.0,3.0,18.0,2.0,3.0,0.0,23.0,14.0,0.0,5.0,0.0,17.0,2.0,10.0,11.0,2.0,9.0,4.0,15.0,7.0,17.0,2.0
Citrobacter sp. 2144,4.0,0.0,3.0,1.0,0.0,0.0,5.0,1.0,4.0,0.0,1.0,4.0,1.0,2.0,7.0,1.0,6.0,4.0,1.0,3.0,7.0,9.0
Citrobacter sp. 30_2,12.0,13.0,30.0,10.0,11.0,1.0,54.0,54.0,0.0,11.0,1.0,48.0,8.0,43.0,21.0,15.0,22.0,4.0,20.0,3.0,21.0,7.0
Citrobacter sp. 36-4CPA,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Citrobacter sp. 50677481,6.0,5.0,21.0,8.0,5.0,4.0,27.0,11.0,0.0,12.0,5.0,22.0,2.0,14.0,5.0,5.0,10.0,1.0,5.0,4.0,4.0,4.0
Citrobacter sp. A1,0.0,1.0,0.0,0.0,1.0,0.0,4.0,7.0,0.0,0.0,2.0,2.0,0.0,3.0,0.0,0.0,3.0,1.0,0.0,0.0,1.0,1.0
Citrobacter sp. A316,25.0,21.0,75.0,28.0,12.0,2.0,68.0,61.0,2.0,23.0,13.0,68.0,10.0,71.0,23.0,14.0,27.0,6.0,31.0,8.0,21.0,10.0
Citrobacter sp. A60,3.0,2.0,29.0,2.0,2.0,0.0,15.0,17.0,0.0,7.0,1.0,21.0,0.0,15.0,3.0,0.0,11.0,1.0,10.0,4.0,9.0,0.0
Citrobacter sp. AATXQ,15.0,9.0,23.0,7.0,2.0,2.0,20.0,23.0,2.0,12.0,3.0,25.0,5.0,26.0,3.0,5.0,10.0,4.0,8.0,4.0,4.0,8.0
Citrobacter sp. AATXR,0.0,8.0,4.0,4.0,1.0,0.0,9.0,7.0,1.0,5.0,0.0,10.0,2.0,11.0,2.0,1.0,3.0,0.0,5.0,1.0,3.0,0.0
Citrobacter sp. BIDMC107,7.0,6.0,29.0,9.0,2.0,0.0,24.0,22.0,3.0,11.0,0.0,41.0,7.0,36.0,1.0,14.0,6.0,2.0,17.0,7.0,17.0,2.0
Citrobacter sp. BIDMC108,6.0,10.0,29.0,3.0,2.0,2.0,42.0,30.0,6.0,10.0,3.0,66.0,5.0,32.0,8.0,7.0,11.0,0.0,16.0,2.0,6.0,6.0
Citrobacter sp. CF-BD,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
Citrobacter sp. CFSAN044567,2.0,6.0,16.0,7.0,5.0,1.0,14.0,5.0,1.0,2.0,5.0,23.0,5.0,9.0,4.0,1.0,11.0,1.0,5.0,2.0,1.0,2.0
Citrobacter sp. CtB7.12,0.0,9.0,9.0,2.0,4.0,0.0,3.0,7.0,1.0,3.0,5.0,7.0,4.0,7.0,2.0,3.0,5.0,3.0,4.0,11.0,1.0,4.0
Citrobacter sp. FDAARGOS_156,17.0,14.0,33.0,7.0,1.0,0.0,38.0,62.0,5.0,22.0,6.0,198.0,11.0,31.0,15.0,13.0,16.0,5.0,18.0,7.0,12.0,2.0
Citrobacter sp. JEK-2009,0.0,4.0,1.0,3.0,0.0,0.0,0.0,6.0,0.0,3.0,3.0,3.0,4.0,0.0,6.0,5.0,2.0,6.0,4.0,4.0,1.0,6.0
Citrobacter sp. JSA,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Citrobacter sp. JT3,2.0,1.0,6.0,1.0,3.0,1.0,4.0,9.0,0.0,0.0,1.0,5.0,0.0,3.0,6.0,0.0,4.0,2.0,4.0,1.0,5.0,0.0
Citrobacter sp. KTE151,4.0,16.0,34.0,14.0,8.0,1.0,38.0,14.0,1.0,16.0,0.0,103.0,9.0,35.0,9.0,10.0,20.0,0.0,26.0,4.0,17.0,5.0
Citrobacter sp. KTE30,4.0,3.0,10.0,3.0,1.0,1.0,20.0,14.0,3.0,3.0,1.0,10.0,0.0,10.0,1.0,3.0,6.0,1.0,6.0,0.0,3.0,1.0
Citrobacter sp. KTE32,2.0,5.0,14.0,4.0,4.0,1.0,17.0,23.0,2.0,9.0,5.0,20.0,4.0,12.0,3.0,10.0,5.0,0.0,14.0,2.0,14.0,3.0
Citrobacter sp. MGH 55,5.0,18.0,20.0,4.0,10.0,1.0,23.0,23.0,1.0,6.0,1.0,31.0,5.0,19.0,8.0,5.0,12.0,1.0,11.0,1.0,5.0,5.0
Citrobacter sp. MGH100,15.0,13.0,52.0,8.0,12.0,8.0,56.0,65.0,2.0,9.0,1.0,191.0,17.0,58.0,8.0,10.0,30.0,1.0,24.0,6.0,13.0,5.0
Citrobacter sp. MGH103,1.0,3.0,15.0,6.0,1.0,0.0,18.0,16.0,0.0,6.0,2.0,19.0,2.0,23.0,3.0,4.0,6.0,0.0,10.0,0.0,8.0,3.0
Citrobacter sp. MGH104,2.0,2.0,18.0,2.0,1.0,1.0,66.0,15.0,1.0,3.0,2.0,37.0,4.0,10.0,2.0,2.0,10.0,0.0,2.0,1.0,2.0,0.0
Citrobacter sp. MGH105,6.0,7.0,48.0,6.0,2.0,0.0,62.0,44.0,1.0,5.0,2.0,38.0,4.0,52.0,18.0,9.0,29.0,1.0,17.0,3.0,12.0,3.0
Citrobacter sp. MGH106,10.0,7.0,28.0,8.0,8.0,5.0,49.0,27.0,3.0,10.0,2.0,89.0,10.0,25.0,15.0,5.0,11.0,1.0,18.0,6.0,8.0,7.0
Citrobacter sp. MGH109,10.0,4.0,52.0,16.0,5.0,2.0,78.0,55.0,0.0,13.0,0.0,71.0,8.0,41.0,10.0,16.0,18.0,6.0,23.0,9.0,16.0,7.0
Citrobacter sp. MGH110,23.0,10.0,38.0,7.0,2.0,0.0,28.0,34.0,3.0,12.0,8.0,30.0,3.0,21.0,9.0,7.0,18.0,1.0,16.0,7.0,7.0,8.0
Citrobacter sp. MGH99,2.0,4.0,12.0,0.0,3.0,0.0,14.0,7.0,0.0,6.0,1.0,29.0,5.0,7.0,4.0,4.0,2.0,0.0,7.0,3.0,6.0,2.0
Citrobacter sp. NLAE-zl-C269,10.0,3.0,12.0,2.0,2.0,0.0,18.0,11.0,5.0,3.0,1.0,16.0,2.0,10.0,5.0,4.0,9.0,3.0,8.0,2.0,4.0,4.0
Citrobacter sp. RFL231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
Citrobacter sp. S-77,10.0,12.0,19.0,8.0,2.0,3.0,25.0,15.0,2.0,9.0,10.0,36.0,7.0,24.0,8.0,11.0,7.0,0.0,14.0,5.0,4.0,12.0
Citrobacter sp. SR3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Citrobacter sp. UIWRF0989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Citrobacter sp. UIWRF1320,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Citrobacter sp. Wye1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Citrobacter werkmanii,31.0,17.0,48.0,17.0,14.0,4.0,62.0,54.0,11.0,28.0,9.0,112.0,12.0,65.0,29.0,40.0,55.0,18.0,43.0,20.0,14.0,24.0
Citrobacter youngae,63.0,71.0,161.0,51.0,52.0,7.0,319.0,184.0,8.0,57.0,11.0,366.0,34.0,243.0,55.0,44.0,104.0,28.0,136.0,27.0,87.0,32.0
uncultured Citrobacter sp.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Cronobacter condimenti,14.0,17.0,58.0,13.0,8.0,8.0,43.0,37.0,10.0,17.0,7.0,22.0,10.0,22.0,8.0,18.0,15.0,17.0,24.0,30.0,14.0,19.0
Cronobacter dublinensis,34.0,24.0,53.0,14.0,11.0,12.0,74.0,48.0,8.0,26.0,15.0,58.0,15.0,39.0,19.0,21.0,25.0,20.0,26.0,27.0,11.0,17.0
Cronobacter malonaticus,21.0,26.0,52.0,23.0,10.0,13.0,63.0,38.0,26.0,32.0,20.0,84.0,13.0,79.0,13.0,26.0,31.0,22.0,35.0,27.0,14.0,25.0
